Puertas,Con cámara de retroceso,Kilómetros,Precio_usd,Marca_Alfa Romeo,Marca_Audi,Marca_BAIC,Marca_BMW,Marca_Chery,Marca_Chevrolet,Marca_Citroën,Marca_DS,Marca_Daihatsu,Marca_Dodge,Marca_Fiat,Marca_Ford,Marca_GWM,Marca_Haval,Marca_Honda,Marca_Hyundai,Marca_Isuzu,Marca_JAC,Marca_Jaguar,Marca_Jeep,Marca_Jetour,Marca_Jetur,Marca_KAIYI,Marca_Kia,Marca_LandRover,Marca_Lexus,Marca_Lifan,Marca_Mercedes-Benz,Marca_Mini,Marca_Mitsubishi,Marca_Nissan,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_SsangYong,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Traccion_2WD,Traccion_4M,Traccion_4x2,Traccion_4x4,Traccion_AWD,Traccion_Desconocida,Traccion_FWD,Color_Blanco,Color_Color,Color_Desconocido,Color_Gris,Color_Negro,Cilindrada,Combustible_Diésel,Combustible_Eléctrico,Combustible_GNC,Combustible_Híbrido/Nafta,Combustible_Mild Hybrid,Combustible_Nafta,Combustible_Nafta/GNC,Transmision_Automática,Transmision_Automática secuencial,Transmision_Manual,Transmision_Semiautomática,Vendedor_concesionaria,Vendedor_particular,Vendedor_tienda,Modelo,antiguedad,score_estado_auto,estado_relativamente_nuevo,estado_usable,estado_viejo,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
5.0,1,9700,27210.30042918455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21,1.0,0.6107524579548007,1,0,0,False,False,False,False,False,False,False,True
5.0,1,16000,28500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,95,1.0,0.5908315834393505,1,0,0,False,False,False,False,False,False,False,True
5.0,0,150000,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10,17.0,0.12078897329114535,0,0,1,False,False,True,False,False,False,False,False
5.0,1,0,31673.821459227467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,111111,41630.90128755365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10,0.0,0.5374974279894433,1,0,0,False,False,False,True,False,False,False,False
5.0,0,196000,11500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,15.0,0.15776022951313123,0,0,1,False,False,True,False,False,False,False,False
5.0,0,118000,9871.244635193134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,11.0,0.2731980319363236,0,0,1,False,False,False,False,True,False,False,False
5.0,0,140000,23605.150214592275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,19,11.0,0.2663925744775922,0,0,1,False,False,False,False,True,False,False,False
5.0,0,78000,34000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28,7.0,0.3849155570765966,0,1,0,True,False,False,False,False,False,False,False
5.0,1,0,29871.244635193132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,38,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,140000,19900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,15.0,0.17115447923949695,0,0,1,False,False,True,False,False,False,False,False
5.0,0,66000,18884.12017167382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11,8.0,0.3677560514083872,0,1,0,True,False,False,False,False,False,False,False
5.0,0,89000,16500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,20,8.0,0.3558543073919236,0,1,0,True,False,False,False,False,False,False,False
5.0,0,111000,14163.090128755364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21,14.0,0.2042038825383119,0,0,1,False,False,False,False,True,False,False,False
5.0,1,1111,40990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,0.0,0.7207891320031748,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,24210.30042918455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,27038.62660944206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,28,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,83000,47500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,67,7.0,0.38244223772196395,0,1,0,True,False,False,False,False,False,False,False
5.0,1,40000,26609.442060085836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33,4.0,0.4829286830067717,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,35450.643776824036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,11000,42000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,16,1.0,0.605746298637788,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,34248.92703862661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,40000,19656.65236051502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,6.0,0.4353096353877241,0,1,0,False,False,False,False,False,False,True,False
5.0,1,20800,23500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,34,1.0,0.5803879264806662,1,0,0,False,False,False,False,False,False,False,True
5.0,0,112000,25751.07296137339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,7.0,0.37051352641495333,0,1,0,True,False,False,False,False,False,False,False
5.0,1,0,50214.592274678114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,34,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,27467.810300429184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,34,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,76000,49000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21,6.0,0.4097591030285124,0,1,0,False,False,False,True,False,False,False,False
5.0,0,176000,14500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,14.0,0.1858543058526766,0,0,1,False,False,True,False,False,False,False,False
5.0,0,151500,13700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,16,12.0,0.23944049088948005,0,0,1,False,False,False,False,True,False,False,False
5.0,1,0,42575.107296137336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,29,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,209000,19900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,13.0,0.20282282778708755,0,0,1,False,False,True,False,False,False,False,False
5.0,0,98000,16738.197424892704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,37,8.0,0.3520195870376215,0,1,0,True,False,False,False,False,False,False,False
5.0,0,117000,13476.394849785407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,22,11.0,0.2735368237045244,0,0,1,False,False,False,False,True,False,False,False
5.0,0,157000,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,12.0,0.2380209349516565,0,0,1,False,False,False,False,True,False,False,False
5.0,1,0,39919.31330472103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,34,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,74536,21500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,8.0,0.36291435746744066,0,1,0,True,False,False,False,False,False,False,False
5.0,0,56000,16137.339055793993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,16,8.0,0.37429654113942584,0,1,0,False,False,False,False,False,False,True,False
5.0,1,68000,20600.85836909871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,4.0,0.46180577370991494,1,0,0,False,False,False,True,False,False,False,False
5.0,0,79000,42000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13.0,0.24155130386912604,0,0,1,False,False,False,False,True,False,False,False
5.0,1,22000,34000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,78,1.0,0.5781552140159573,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,24215.450643776825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,11,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,112000,22746.78111587983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,16,6.0,0.3943230502244771,0,1,0,False,False,False,True,False,False,False,False
5.0,0,96000,24500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,37,9.0,0.32903087005740544,0,1,0,True,False,False,False,False,False,False,False
5.0,1,63500,17816.309012875536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,10,6.0,0.4169122597474691,0,1,0,False,False,False,True,False,False,False,False
5.0,1,0,24806.78111587983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,64000,20171.67381974249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,19,5.0,0.44040956621656174,1,0,0,False,False,False,True,False,False,False,False
5.0,1,0,33905.57939914163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,202178,10128.755364806866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,10.0,0.27557245565900423,0,1,0,False,False,True,False,False,False,False,False
5.0,0,90000,18025.751072961375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8,7.0,0.37921904795417294,0,1,0,True,False,False,False,False,False,False,False
5.0,1,13000,38626.609442060086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,78,1.0,0.5990967444152884,1,0,0,False,False,False,False,False,False,False,True
5.0,1,7800,38454.9356223176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7,1.0,0.6194297166732603,1,0,0,False,False,False,False,False,False,False,True
5.0,1,33000,38000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,11,3.0,0.5143959612751896,1,0,0,False,False,False,False,False,False,False,True
5.0,0,115000,14500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,10,13.0,0.22660413426232429,0,0,1,False,False,False,False,True,False,False,False
5.0,0,148000,21000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12.0,0.24037093410800475,0,0,1,False,False,False,False,True,False,False,False
5.0,0,87000,16860.08583690987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21,9.0,0.3329495425027869,0,1,0,True,False,False,False,False,False,False,False
5.0,0,120000,10729.61373390558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,46,12.0,0.24871945377701993,0,0,1,False,False,False,False,True,False,False,False
5.0,1,88888,32532.18884120172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,63,3.0,0.4749520530491587,1,0,0,False,False,False,True,False,False,False,False
5.0,1,0,43900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,90000,35800.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.0,0.45064761938274434,1,0,0,False,False,False,True,False,False,False,False
5.0,1,0,32188.84120171674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,38712.44635193133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,11,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,78000,17081.545064377682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5.0,0.43253460469564414,1,0,0,False,False,False,True,False,False,False,False
5.0,0,268000,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,26,17.0,0.09768637401984603,0,0,1,False,False,True,False,False,False,False,False
5.0,1,34000,29356.223175965664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66,4.0,0.4893980822681127,1,0,0,False,False,False,False,False,False,False,True
5.0,0,158000,7639.484978540772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,16.0,0.14253009042938092,0,0,1,False,False,True,False,False,False,False,False
5.0,1,169600,28500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.0,0.33018598398044785,0,1,0,False,False,False,False,False,True,False,False
5.0,1,500,47209.44206008584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18,0.0,0.752528528221941,1,0,0,False,True,False,False,False,False,False,False
5.0,0,78000,13733.90557939914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9.0,0.3372965094575489,0,1,0,True,False,False,False,False,False,False,False
5.0,0,95000,39900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,42,7.0,0.37706675619134483,0,1,0,True,False,False,False,False,False,False,False
